,title,date,url,hashtag,class
7326,"DIY 스파클 나잇 코르셋 만들기 -1편- How to make a ""Sparkle Night"" Corset Top | sewing tutorial #18",2021-11-17,https://www.youtube.com/watch?v=0-lSwWf7tYY,,0
3635,NDY(플랫 체크 셔츠),2021-08-04,https://www.youtube.com/shorts/83vMiruRoz4,,1
13377,스타일리쉬 원피스 신상 스커트,2022-04-29,https://www.youtube.com/watch?v=PrXVfZYeGKg,,1
15474,취향은 지키고 단점은 숨기기?? 157cm L사이즈 하비인간 가을 데일리룩 13가지?? 2021 autumn lookbook??,2021-10-04,https://www.youtube.com/watch?v=RTc9HW2VlE8,,1
11644,"폴로셔츠, 피케셔츠에 대한 이야기",2021-06-17,https://www.youtube.com/watch?v=8WdSROtvo-w,,1
12536,[볼수록매력]달마시안 반팔원피스,2022-05-10,https://www.youtube.com/shorts/fxGq0Rqhyxk,#퍼프원피스 #달마시안원피스 #여름원피스추천 #신상 #섹시클럽룩 #홀복원피스 #홀복 #홀복쇼핑몰 #여자클럽의상 #여자클럽옷 #클럽옷 #파티룩 #파티원피스 #섹시한옷 #예쁜옷 #섹시옷 #볼수록매력 #볼매 #볼수록 #섹시쇼핑몰 #섹시유니크쇼핑몰,1
4611,2022-ss 봄 유러피언 여자 오버핏 보머 와인 가죽자켓,2022-02-18,https://www.youtube.com/shorts/OLutUVlnzVs,#보머가죽자켓 #오버핏가죽자켓 #베지터불가죽자켓 #와인가죽자켓 #가죽자켓 #방탄소년가죽자켓 #셀린느가죽자켓,1
5308,7분만에 유니클로에서 생로랑 락시크 느낌내는 법,2021-09-12,https://www.youtube.com/watch?v=6Gj06Xc-LiI,,1
12252,여름필수템? 가성비 끝판왕 화이트 티셔츠를 찾아보자,2022-05-18,https://www.youtube.com/watch?v=WSILr96iXXg,,1
13448,"요즘 입는 옷들｜가을 옷 하울, SHEIN",2021-10-21,https://www.youtube.com/watch?v=vcmc0vThKwM,,1
13148,3단계 은손 - 랩 원피스 봉제 wrap one-piece sewing,2021-09-03,https://www.youtube.com/watch?v=ncZdRy8uSEE,,1
1684,트러커 청자켓,2021-09-15,https://www.youtube.com/shorts/NKjykysWizE,,1
3763,테이크 롱 부츠컷 pants,2021-08-31,https://www.youtube.com/shorts/w7fRNhqcWFQ,,1
978,"로고만으로 코디가 완성되는 / 로고 브랜드 반팔티 5종 솔직 리뷰(아미, 질샌더, 메종키츠네, 폴로, 꼼데가르송)",2021-06-21,https://www.youtube.com/watch?v=rKrJhplDjb4,#아미 #메종키츠네 #질샌더 #꼼데가르송 #폴로 #반팔티 #로고반팔티 #반팔티브랜드 #메종키츠네반팔 #아미반팔 #질샌더반팔 #꼼데가르송반팔 #폴로반팔,1
5696,[ 마리오 ep.17 ] 난 내가 몸이 10개였으면 좋겠어... 1인 쇼핑몰 창업기?? 이거 장난 아니군아..,2022-04-22,https://www.youtube.com/watch?v=DJscaCWqwn8,,0
2222,"블랙 아우터형 오버핏 체크 셔츠 (ZWW23940, ZWW41979, ZWW31991)",2021-09-16,https://www.youtube.com/shorts/k-xh_jmYgzY,#지오송지오,1
5344,빅사이즈원피스 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-22,https://www.youtube.com/watch?v=mAF8AoMLzlU,#하늘바라기 #빅너스언니 #이힝 #페이퍼먼츠 #러브포텐 #너나들이 #채윤러브 #빅사이즈 #주디엘리 #메이첼 #빅사이즈원피스추천 #빅사이즈원피스가격 #빅사이즈원피스후기 #가성비빅사이즈원피스 #빅사이즈원피스순위,1
7405,"OOTD 일주일 데일리룩ㅣ쇼핑하울ㅣ직장인 출근룩 브이로그ㅣ오오티디ㅣOutfits of the weekㅣ반팔자켓, 여름 블라우스, 여름 반팔 니트티 코디 룩북 브이로그",2022-05-20,https://www.youtube.com/watch?v=MDUxGsUam-Y,#데일리룩 #출근룩,1
1529,형광색 아기트레이닝복 너무이쁜 아기상하셋트 아기옷만들기,2021-06-18,https://www.youtube.com/watch?v=wwah-EogxXY,,1
14762,"깔끔, 단정하게 입고 싶다고? 그래서 준비한 단정하고 깔끔한 가을코디 12가지 [남자가을코디룩북 2탄]",2021-10-05,https://www.youtube.com/watch?v=dJj2fmz2T5A,#남자가을코디 #남친룩 #코디룩북,1
5810,트레이닝복 추천 판매순위 Top10 || 가격 평점 후기 비교,2021-12-31,https://www.youtube.com/watch?v=NHvr3tYmBH0,#트레이닝복 #트레이닝복추천 #트레이닝복가격 #트레이닝복후기 #트레이닝복순위 #무로 #버블돌 #캐럿 #캐럿 #업클라스 #그랜피니 #핑크시슬리 #언탭트 #티팜 #아디다스,1
14223,"무채색 코디??힙여리 10가지 가을 룩북??롱부츠코디, 트레이닝복 코디 다 모여라??lookbook  | 오여리ohyeori",2021-08-29,https://www.youtube.com/watch?v=oithD1iGrec,#가을룩북 #무채색코디 #롱부츠코디,1
12832,코듀로이 골덴 팬츠 코디 #shorts,2022-04-07,https://www.youtube.com/shorts/tcL1ovdKj9A,,1
14121,??20벌에 15만원...??? 미친 가격 해외직구로 여름옷 쇼핑하기(ft.쉬인 하울),2022-05-30,https://www.youtube.com/watch?v=1Xtdh7Xu4aQ,#쉬인 #해외직구,1
13256,화니의 트왈 후드 트렌치 / Hwani's (Toile-Print)Hooded Trench Coat,2022-04-08,https://www.youtube.com/watch?v=7THslbRXXLc,,1
8995,“여름에 선크림 잊고 ‘찢청’ 입고 나가면 이렇게 됩니다”,2021-06-19,https://www.youtube.com/watch?v=O1Rwey1iehw,#여름 #선크림,1
78,무조건 해야하는 여름 남자 그루밍 필수 관리 5가지! 이것만해도 호감 2배!!,2021-07-27,https://www.youtube.com/watch?v=zNk519X85O8,#남자구루밍 #남자여름관리법,0
15016,??감성 & ??감수성 자극 스커트. 플리츠 스커트 사랑이 남다른 KLPGA 문지은프로 골프스윙 Jieun Moon ムン·ジウン,2021-09-08,https://www.youtube.com/watch?v=hKOY8VwSW2o,#문지은프로 #골프스윙 #골프레슨,1
3876,(ENG) [Paola Reina] 멜빵바지 만들기 (1) 패턴｜인형옷만들기｜파올라레이나★｜위드요란 / WithYoran,2022-05-19,https://www.youtube.com/watch?v=FXXSClqaE_s,#인형옷만들기 #파올라레이나 #멜빵바지 #위드요란 #미싱 #인형옷,1
15783,여성 터틀넥 롱 니트 원피스,2021-11-13,https://www.youtube.com/shorts/qMW6afKsfYc,#도매,1
11535,20210711 타이다이 '나만의 티셔츠 만들기',2021-07-13,https://www.youtube.com/watch?v=BUAMuZceL0M,,1
4407,패션 입문자를 위한???? '가을~ 겨울  기본바지 가이드' 【쇼핑디렉터】,2021-10-02,https://www.youtube.com/watch?v=2fPO5vm4fZ0,#바지추천 #가을코디,1
7480,"[세로룩북] springlookbook??글램원피스,트위드자켓세트,실키블라우스,봄블라우스,패션하울,여성의류,모노빈제이,fashionhaul,lookbook",2022-02-27,https://www.youtube.com/watch?v=5HkBCYeN-Ic,,1
11759,안 입는 티셔츠로 타이타이 해보자┃타이다이 티셔츠 만들기┃타이다이 티셔츠 이쁘게 코디하는 법┃Tie-Dye look book│취미로그,2021-06-26,https://www.youtube.com/watch?v=LxEh2tk8488,#타이다이티셔츠 #타이다이만들기 #타이다이코디,1
8506,2022-ss 봄 유러피언 오버핏 보머 프리미엄 패딩 블루 가죽자켓,2022-02-18,https://www.youtube.com/shorts/xOGjf9dNfTI,#가죽자켓 #방탄소년가죽자켓 #셀린느가죽자켓 #보머가죽자켓 #패딩가죽자켓 #셀린느가죽자켓,1
5647,데일리앤 차르르 골지 부츠컷 밴딩 팬츠 러프,2022-04-07,https://www.youtube.com/shorts/TLzfybM4iYo,,1
5548,"ENG) [아랫배] 축제도 즐기고~피크닉 가기 좋은 날씨!?? 앙큼상큼..하게  일주일 코디, 여자 봄 대학생 4가지 스타일 OOTDVLOG What I wear in a week",2022-05-22,https://www.youtube.com/watch?v=wJ3QftwIZps,#데일리룩 #대학생룩 #봄코디,1
13030,"[haul]봄 데일리룩??그동안 사모은 11가지 아이템 리뷰&하울?내돈내산ㅣ낫띵리튼,흐꺙,아카이브제이투유,leey,베흐트,어거스트하모니,앤심플",2022-05-01,https://www.youtube.com/watch?v=rY6ELg5V3SQ,#봄룩북 #봄데일리룩 #봄패션하울,1
15297,Aline 에이라인 스커트 만들기. 재단 샘플,2022-01-07,https://www.youtube.com/watch?v=o9BERWQZRTw,,1
8402,야 너두 입을수 있어?? 키작고 뚱뚱한 남자여름코디ㅣ반팔티추천 남자 옷잘입는법,2021-07-20,https://www.youtube.com/watch?v=5hVJD2Iz2Es,#남자코디 #남자룩북 #남자패션 #남자여름코디 #키작은남자코디 #키작남코디 #통통한남자코디 #뚱뚱한남자코디 #키작통남패션 #여름코디 #여름패션,1
12214,올여름 유행하는 스커트와 팬츠는?/ 중년패션코디/ 옷 잘입는법여자/봄 스타일링 여자,2022-04-14,https://www.youtube.com/watch?v=3rMJj07j0J0,#옷잘입는법 #카고팬츠 #스커트 #봄,1
5122,ENG) 아랫배의 ??무쌍 데일리 메이크업.. 주무세요??ㅣGRWM,2021-08-05,https://www.youtube.com/watch?v=QU6PilqNOE4,#무쌍 #데일리메이크업 #겟레디윗미,0
11381,데일리앤 여름 플라워 도트 뷔스티에 나시 롱 맥시원피스 마르코,2022-05-16,https://www.youtube.com/shorts/8JxnErRlI3I,,1
5846,요즘 후드티 코디 1분만에 보기 ! [가을후드티코디],2021-10-10,https://www.youtube.com/shorts/qmMxapV9ANA,#후드티 #가을남자코디,1
13700,보송보송 #겨울코디 ??,2021-11-21,https://www.youtube.com/shorts/WWgfdpBInKU,,1
15139,3사 쇼핑앱 비교??(에이블리/브랜디/지그재그) 베스트 상품 150만원 어치 준비했다!?? [미트],2021-12-26,https://www.youtube.com/watch?v=Z3S_jJPXSE8,#에이블리 #지그재그 #브랜디,1
13019,풀림없이 입어보자!!!!!!!특허청 디자인등록 랩원피스♥? #랩미인양반랩?? @WRAP ME IN,2021-07-13,https://www.youtube.com/shorts/Q5Imyhe_nX8,,1
375,[Sewing Vlog] 스퀘어넥 롱원피스 :: Square Neck Long Dress,2021-06-27,https://www.youtube.com/watch?v=R0wxXqU55Vo,#원피스만들기 #옷만들기 #소잉아뜰리,1
7972,내 체형에 맞는 원피스 고르는 법 포인트만 딱!,2021-10-07,https://www.youtube.com/watch?v=4uLBoypir7M,#원피스코디 #체형별원피스,1
2229,"간절기 기본템 10벌로 몇 가지 스타일링이? (FT. ZARA, COS) 자라 하울 / 코스 하울 / 기본 아이템",2021-08-25,https://www.youtube.com/watch?v=0k8sCnf0zYM,,1
6902,감탄 9부10부 히든 옆밴딩 코튼 치노팬츠,2021-08-27,https://www.youtube.com/shorts/t_NR5baPIhA,#남자티셔츠 #남친룩 #남친선물 #남자바지 #남자자켓 #남자옷 #트레이닝세트 #일상룩 #남자로퍼 #남자청바지코디 #슬랙스추천 #일상룩코디 #남성패션코디 #남자옷쇼핑 #모던룩코디 #커플룩코디 #맛집투어 #긴팔티,1
16283,3컬러 쉬폰 여름 와이드 루즈핏 레이온 숏 숄 블라우스 화이트,2021-06-15,https://www.youtube.com/shorts/FEtBkO5enB8,,1
890,"자라세일 이즈 커밍????  | ZARA의 연말 원피스와 패딩들, 위시리스트 공유해요??",2021-12-07,https://www.youtube.com/watch?v=Q8vgHmdQgo0,#자라세일 #위시리스트,1
9301,"행복여 | 배색 포켓 트임 세미 크롭 데님 청 자켓 | 22,000원 | 라이브방송 | 캐쥬얼룩 | 데님자켓코디",2022-02-10,https://www.youtube.com/shorts/OaDyFmR05gM,,1
16340,"?? 겨울 옷 하울?마뗑킴 가방과 잘 어울리는, ‘미니멀의 정수’ 쇼핑몰 털기?꾸안꾸, 무채색, 블랙인간으로 입는 사람 여기여기 붙어라!!?아케, 애프터먼데이, 므넴",2021-12-20,https://www.youtube.com/watch?v=Cg6jy5YSWtM,#겨울옷하울 #미니멀룩 #무채색코디 #블랙코디 #마뗑킴 #아케 #애프터먼데이 #므넴 #언박싱 #하울 #사용후기,1
12201,와이드 팬츠,2021-10-22,https://www.youtube.com/shorts/N0t9mT25SMU,#와이드팬츠 #남친룩 #남친선물 #남자바지 #남자자켓 #남자옷 #트레이닝세트 #일상룩 #남자로퍼 #남자청바지코디 #슬랙스추천 #일상룩코디 #남성패션코디 #남자옷쇼핑 #모던룩코디 #커플룩코디 #맛집투어 #긴팔티 #치노팬츠,1
11973,간절기에 입기 좋은 두께감! 일자 와이드핏 트레이닝 팬츠,2021-08-13,https://www.youtube.com/shorts/bYiUma52l2s,,1
14484,가을옷 쇼핑 하울 ?? 가을이 옷입기 젤좋지 ?? 내 최애 쇼핑몰은 실패가 없지 ??????,2021-10-14,https://www.youtube.com/watch?v=381UMZHYRJU,,1
5929,무료배송 오버핏 필드 레더 자켓,2021-11-27,https://www.youtube.com/shorts/1b_j9zfrXKg,,1
15303,모노데일리 #스커트입는방법#,2021-08-21,https://www.youtube.com/shorts/zXBtqKnhTaU,,1
15680,LOOKBOOK #19 테니스 스커트 스타일링 룩북 (feat.제로투)ㅣ테니스 스커트는 진리이며 사랑!,2021-12-22,https://www.youtube.com/watch?v=4KL5TUf1uPE,,1
9219,vlog. 물욕 터지는 spring??... new 레더자켓 추천. 낫띵리튼. 베르소. 렉토. 쇼룸투어. 봄옷하울. 패션하울. 한남동. 서촌 카페. 직장인브이로그.,2022-03-19,https://www.youtube.com/watch?v=NL25hHoiHhI,,1
9691,이게 바로 코르셋이지,2022-02-22,https://www.youtube.com/shorts/aKw8IC3hRdg,,1
12568,"유행 안 타는 봄 기본템 코디 9 ?? 자라ZARA, 코스COS 쇼핑하울♥? / 봄옷 스타일링 룩북, 니트조끼 미니스커트 추천, 롱부츠 메리제인 플랫슈즈, 스웻셔츠 볼캡 코디",2022-03-27,https://www.youtube.com/watch?v=rfQeXBRhJXU,#봄옷코디 #봄기본템추천 #봄옷쇼핑,1
5246,2022년 지금 살만한 남성카고바지 상품 추천순위 top10,2022-03-29,https://www.youtube.com/watch?v=aFWfq3KUq8w,#빠델 #이브컴퍼니 #장바 #이브컴퍼니 #스댕클럽 #이브컴퍼니 #스댕클럽 #디와이진,1
4691,트윈베어 기모 맨투맨,2021-12-06,https://www.youtube.com/shorts/b94Tzp1IHXU,,1
13070,여름과 가을사이 그 어디쯤.. 룩북! ????158cm 패션 하울 ? 가을 룩북 ? autumn fashion look book,2021-08-27,https://www.youtube.com/watch?v=HdA-URM7r2w,#룩북 #패션하울 #가을룩북,1
12288,똥배 커버 코디/ 이것만 피해도 무조건 성공한다! 편하게 밥먹고 예쁘게 입자??,2022-04-05,https://www.youtube.com/watch?v=5MHMsDUorxw,#체형별코디 #뱃살커버 #날씬해보이는코디,1
9295,통통녀는 초겨울에 뭐입지?! outfitㅣ가을겨울코디ㅣ룩북ㅣlook bookㅣ여자쇼핑몰,2021-10-26,https://www.youtube.com/watch?v=ANA4IVd6Yc0,#룩북 #통통녀,1
9563,오버핏 레더 블루종 투웨이 집업 자켓 (4 color),2022-03-14,https://www.youtube.com/shorts/Y9GGdxdzFR8,,1
4562,가을엔 아가일 가디건으로 완성??: 남친 꾸안꾸룩 추천 | 브이몰티비,2021-09-29,https://www.youtube.com/watch?v=idFzxfoOkx4,#아가일가디건 #남자가을룩 #남자가디건추천 #브이몰 #브이몰,1
15640,D.I.Y소잉] DIY Sewing 생활한복 데일리 철릭원피스 만들기ㅣHow to Make Hanbok one piece dress - chullicㅣ천나라,2021-12-29,https://www.youtube.com/watch?v=04I-9UJIxQA,#생활한복 #철릭원피스 #데일리한복 #원피스만들기 #소잉 #성인한복 #원단쇼핑몰 #천나라 #패브릭 #예쁜원단 #핸드메이드,1
4930,남자 꾸안꾸 스타일로 외출하는 법 ㅣ 남자는 이 정도만 해도 됨!! #Shorts,2022-04-16,https://www.youtube.com/shorts/M9im8O1JeFs,#남자꾸안꾸 #남자자연스러운메이크업 #꾸안꾸외출,1
9327,[타이다이] 생애첫 타이다이하기! (1탄),2021-06-16,https://www.youtube.com/watch?v=PyfPUPmTmgQ,,1
5678,원피스에 반하다,2022-02-24,https://www.youtube.com/shorts/t5p_2xffEcY,,1
8738,"그레이 트러커 오버핏 자켓(ZWW23939,ZWW41974,ZWW31934)",2021-11-26,https://www.youtube.com/shorts/EJRU5sHv_QQ,#지오송지오,1
6514,드레스셔츠(와이셔츠)봉제/칼라2,2021-09-07,https://www.youtube.com/watch?v=j7l6tRWmJTg,,1
12020,봄 원피스 ??? 패션하울 & 룩북 (자라/스파오/디자이너브랜드) ft. 하객룩/직장인 데일리룩 코디 추천,2022-03-04,https://www.youtube.com/watch?v=SF0sk8PnJR4,,1
8621,핸드 루즈핏 니트가디건,2021-11-22,https://www.youtube.com/shorts/bGWc5-oiUT0,,1
1042,레더 플리츠 스커트 테니스 주름 치마 하이웨스트,2022-02-15,https://www.youtube.com/shorts/Ebap8q0H_lc,,1
2294,[ENG] 라스베가스+뉴욕 연말 여행 Vlog. 그랜드캐년 투어하고 타임스퀘어에서 2022 카운트다운??????,2022-02-14,https://www.youtube.com/watch?v=O6JNjLeXmMU,#라스베가스브이로그 #뉴욕브이로그 #미국여행짐싸기,1
8058,아가일 체크 그립 스마트 톡톡 하드케이스 여러분 쿠팡 에서 사세요~~ 색상 3개 그립톡 2거지 입니다,2021-11-06,https://www.youtube.com/watch?v=ZnvwYtPn1Ao,,1
15727,"DIY[Princess sewing: 점프수트/Jumpsuit] Dalsoon의 세상에서 가장 쉽고 재미있는 재봉 교실!!~Free pattern, 주의!!~쌤 말 많음!",2021-06-10,https://www.youtube.com/watch?v=EV_ai0B3GfU,,1
14229,"일본 도쿄 브이로그 | 외식하고 언박싱하는 연말 일상, 아이폰 13 프로, 클래식 WOC, 겨울옷 EMS, 나카메구로 breakfast club, 아오야마 츠타커피",2022-01-25,https://www.youtube.com/watch?v=EksxMjme7lQ,#일본브이로그 #도쿄브이로그,1
15524,데일리앤 마요 플레어 밴딩 롱 니트 스커트,2021-09-15,https://www.youtube.com/shorts/BFZEzfNvvFY,,1
1552,시리얼 밴딩 면팬츠 치노팬츠,2021-10-18,https://www.youtube.com/shorts/MeDHBZTwisY,#남자티셔츠 #남친룩 #남친선물 #남자바지 #남자자켓 #남자옷 #트레이닝세트 #일상룩 #남자로퍼 #남자청바지코디 #슬랙스추천 #일상룩코디 #남성패션코디 #남자옷쇼핑 #모던룩코디 #커플룩코디 #맛집투어 #긴팔티 #치노팬츠,1
13681,[ZEPETOR CLASS] 제페토 3D 아이템 제작 (하의) 주름 치마,2021-08-02,https://www.youtube.com/watch?v=Lvi2MblwFA4,#메타버스 #제페토,1
14812,[1stLook Vol.224] #김하늘 입은 옷 무엇? #셀렙샵에디션 가을 코디????완전 정복,2021-09-01,https://www.youtube.com/watch?v=UE0mEbOG2_0,,1
16351,광고 플레어스커트 이젠 없으면 안되는! 소개해요 추천 TOP10,2022-05-05,https://www.youtube.com/watch?v=TaKHz0K8Dk4,#로미홀리 #티데일리 #이푼아이 #데일리앤 #비꼴리끄 #이푼아이 #비비에모 #위위브렌 #캐럿 #네모,1
5571,남자 트레이닝룩 운동복 코디 꾸안꾸룩 데일리룩 심플 코디,2021-10-18,https://www.youtube.com/shorts/x40-s1R9kY8,,1
15206,겨울철 플레어 스커트 코디! - 머플러와 멋스럽게~,2021-12-25,https://www.youtube.com/watch?v=WkqJKQTrrb8,#겨울옷 #겨울플레어스커트 #머플러 #패딩,1
14638,[초보가 만든 도안] 이거어때? 골지니트 저랑 함께 떠보지 않을래? 2,2021-07-11,https://www.youtube.com/watch?v=KbXx_AzgKDk,#여름뜨개 #뜨개질 #대바늘 #골지니트뜨기 #함께뜨기 #뜨개 #뜨개로그 #뜨개왕,1
10039,트위드 반바지 숏팬츠 하이웨스트 봄 여름 3color,2022-03-28,https://www.youtube.com/shorts/_ODw3bAVj1s,,1
9533,[2-112 ]허리 고무밴딩 기모바지 패턴그리기(Making a pattern for pants with rubber banding),2021-12-07,https://www.youtube.com/watch?v=pSaHO-UHjgQ,#고무줄바지 #바지패턴 #기모바지 #따뜻한 #바지만들기,1
3818,바람막이 소매  늘어난 고무밴드 수선하기,2021-10-28,https://www.youtube.com/watch?v=smCjeqeQOdA,,1
1510,흰색후드티 궁금해?,2022-04-18,https://www.youtube.com/shorts/ng3D8Mq7zcI,,1
